"";"tipo_veiculo";"nome_montadora";"marca";"mes_ano";"qtd_licenciada";"mes";"ano"
"2271";"Caminhões Semipesados";"DAF";"DAF";"mar_22";10;"mar";2022
"2272";"Caminhões Semipesados";"DAF";"DAF";"abr_22";15;"abr";2022
"2273";"Caminhões Semipesados";"DAF";"DAF";"mai_22";20;"mai";2022
"2274";"Caminhões Semipesados";"DAF";"DAF";"jun_22";18;"jun";2022
"2275";"Caminhões Semipesados";"DAF";"DAF";"jul_22";35;"jul";2022
"2276";"Caminhões Semipesados";"DAF";"DAF";"ago_22";25;"ago";2022
"2277";"Caminhões Semipesados";"DAF";"DAF";"set_22";NA;"set";2022
"2278";"Caminhões Semipesados";"DAF";"DAF";"out_22";NA;"out";2022
"2279";"Caminhões Semipesados";"DAF";"DAF";"nov_22";NA;"nov";2022
"2280";"Caminhões Semipesados";"DAF";"DAF";"dez_22";NA;"dez";2022
"2281";"Caminhões Semipesados";"DAF";"DAF";"jan_21";0;"jan";2021
"2282";"Caminhões Semipesados";"DAF";"DAF";"fev_21";0;"fev";2021
"2283";"Caminhões Semipesados";"DAF";"DAF";"mar_21";0;"mar";2021
"2284";"Caminhões Semipesados";"DAF";"DAF";"abr_21";0;"abr";2021
"2285";"Caminhões Semipesados";"DAF";"DAF";"mai_21";0;"mai";2021
"2286";"Caminhões Semipesados";"DAF";"DAF";"jun_21";0;"jun";2021
"2287";"Caminhões Semipesados";"DAF";"DAF";"jul_21";0;"jul";2021
"2288";"Caminhões Semipesados";"DAF";"DAF";"ago_21";2;"ago";2021
"2289";"Caminhões Semipesados";"DAF";"DAF";"set_21";4;"set";2021
"2290";"Caminhões Semipesados";"DAF";"DAF";"out_21";3;"out";2021
"2291";"Caminhões Semipesados";"DAF";"DAF";"nov_21";5;"nov";2021
"2292";"Caminhões Semipesados";"DAF";"DAF";"dez_21";2;"dez";2021
"2293";"Caminhões Semipesados";"DAF";"DAF";"jan_20";0;"jan";2020
"2294";"Caminhões Semipesados";"DAF";"DAF";"fev_20";0;"fev";2020
"2295";"Caminhões Semipesados";"DAF";"DAF";"mar_20";0;"mar";2020
"2296";"Caminhões Semipesados";"DAF";"DAF";"abr_20";0;"abr";2020
"2297";"Caminhões Semipesados";"DAF";"DAF";"mai_20";0;"mai";2020
"2298";"Caminhões Semipesados";"DAF";"DAF";"jun_20";0;"jun";2020
"2299";"Caminhões Semipesados";"DAF";"DAF";"jul_20";0;"jul";2020
"2300";"Caminhões Semipesados";"DAF";"DAF";"ago_20";0;"ago";2020
"2301";"Caminhões Semipesados";"DAF";"DAF";"set_20";0;"set";2020
"2302";"Caminhões Semipesados";"DAF";"DAF";"out_20";0;"out";2020
"2303";"Caminhões Semipesados";"DAF";"DAF";"nov_20";0;"nov";2020
"2304";"Caminhões Semipesados";"DAF";"DAF";"dez_20";0;"dez";2020
"2305";"Caminhões Semipesados";"Ford";"Ford";"jan_22";1;"jan";2022
"2306";"Caminhões Semipesados";"Ford";"Ford";"fev_22";0;"fev";2022
"2307";"Caminhões Semipesados";"Ford";"Ford";"mar_22";1;"mar";2022
"2308";"Caminhões Semipesados";"Ford";"Ford";"abr_22";0;"abr";2022
"2309";"Caminhões Semipesados";"Ford";"Ford";"mai_22";1;"mai";2022
"2310";"Caminhões Semipesados";"Ford";"Ford";"jun_22";1;"jun";2022
"2311";"Caminhões Semipesados";"Ford";"Ford";"jul_22";1;"jul";2022
"2312";"Caminhões Semipesados";"Ford";"Ford";"ago_22";2;"ago";2022
"2313";"Caminhões Semipesados";"Ford";"Ford";"set_22";NA;"set";2022
"2314";"Caminhões Semipesados";"Ford";"Ford";"out_22";NA;"out";2022
"2315";"Caminhões Semipesados";"Ford";"Ford";"nov_22";NA;"nov";2022
"2316";"Caminhões Semipesados";"Ford";"Ford";"dez_22";NA;"dez";2022
"2317";"Caminhões Semipesados";"Ford";"Ford";"jan_21";0;"jan";2021
"2318";"Caminhões Semipesados";"Ford";"Ford";"fev_21";0;"fev";2021
"2319";"Caminhões Semipesados";"Ford";"Ford";"mar_21";6;"mar";2021
"2320";"Caminhões Semipesados";"Ford";"Ford";"abr_21";8;"abr";2021
"2321";"Caminhões Semipesados";"Ford";"Ford";"mai_21";6;"mai";2021
"2322";"Caminhões Semipesados";"Ford";"Ford";"jun_21";3;"jun";2021
"2323";"Caminhões Semipesados";"Ford";"Ford";"jul_21";3;"jul";2021
"2324";"Caminhões Semipesados";"Ford";"Ford";"ago_21";2;"ago";2021
"2325";"Caminhões Semipesados";"Ford";"Ford";"set_21";3;"set";2021
"2326";"Caminhões Semipesados";"Ford";"Ford";"out_21";5;"out";2021
"2327";"Caminhões Semipesados";"Ford";"Ford";"nov_21";3;"nov";2021
"2328";"Caminhões Semipesados";"Ford";"Ford";"dez_21";2;"dez";2021
"2329";"Caminhões Semipesados";"Ford";"Ford";"jan_20";38;"jan";2020
"2330";"Caminhões Semipesados";"Ford";"Ford";"fev_20";53;"fev";2020
"2331";"Caminhões Semipesados";"Ford";"Ford";"mar_20";36;"mar";2020
"2332";"Caminhões Semipesados";"Ford";"Ford";"abr_20";33;"abr";2020
"2333";"Caminhões Semipesados";"Ford";"Ford";"mai_20";23;"mai";2020
"2334";"Caminhões Semipesados";"Ford";"Ford";"jun_20";30;"jun";2020
"2335";"Caminhões Semipesados";"Ford";"Ford";"jul_20";12;"jul";2020
"2336";"Caminhões Semipesados";"Ford";"Ford";"ago_20";9;"ago";2020
"2337";"Caminhões Semipesados";"Ford";"Ford";"set_20";14;"set";2020
"2338";"Caminhões Semipesados";"Ford";"Ford";"out_20";14;"out";2020
"2339";"Caminhões Semipesados";"Ford";"Ford";"nov_20";3;"nov";2020
"2340";"Caminhões Semipesados";"Ford";"Ford";"dez_20";5;"dez";2020
"2341";"Caminhões Semipesados";"Iveco";"Iveco";"jan_22";282;"jan";2022
"2342";"Caminhões Semipesados";"Iveco";"Iveco";"fev_22";329;"fev";2022
"2343";"Caminhões Semipesados";"Iveco";"Iveco";"mar_22";403;"mar";2022
"2344";"Caminhões Semipesados";"Iveco";"Iveco";"abr_22";334;"abr";2022
"2345";"Caminhões Semipesados";"Iveco";"Iveco";"mai_22";514;"mai";2022
"2346";"Caminhões Semipesados";"Iveco";"Iveco";"jun_22";404;"jun";2022
"2347";"Caminhões Semipesados";"Iveco";"Iveco";"jul_22";365;"jul";2022
"2348";"Caminhões Semipesados";"Iveco";"Iveco";"ago_22";578;"ago";2022
"2349";"Caminhões Semipesados";"Iveco";"Iveco";"set_22";NA;"set";2022
"2350";"Caminhões Semipesados";"Iveco";"Iveco";"out_22";NA;"out";2022
"2351";"Caminhões Semipesados";"Iveco";"Iveco";"nov_22";NA;"nov";2022
"2352";"Caminhões Semipesados";"Iveco";"Iveco";"dez_22";NA;"dez";2022
"2353";"Caminhões Semipesados";"Iveco";"Iveco";"jan_21";172;"jan";2021
"2354";"Caminhões Semipesados";"Iveco";"Iveco";"fev_21";120;"fev";2021
"2355";"Caminhões Semipesados";"Iveco";"Iveco";"mar_21";187;"mar";2021
"2356";"Caminhões Semipesados";"Iveco";"Iveco";"abr_21";165;"abr";2021
"2357";"Caminhões Semipesados";"Iveco";"Iveco";"mai_21";205;"mai";2021
"2358";"Caminhões Semipesados";"Iveco";"Iveco";"jun_21";230;"jun";2021
"2359";"Caminhões Semipesados";"Iveco";"Iveco";"jul_21";275;"jul";2021
"2360";"Caminhões Semipesados";"Iveco";"Iveco";"ago_21";249;"ago";2021
"2361";"Caminhões Semipesados";"Iveco";"Iveco";"set_21";248;"set";2021
"2362";"Caminhões Semipesados";"Iveco";"Iveco";"out_21";274;"out";2021
"2363";"Caminhões Semipesados";"Iveco";"Iveco";"nov_21";288;"nov";2021
"2364";"Caminhões Semipesados";"Iveco";"Iveco";"dez_21";295;"dez";2021
"2365";"Caminhões Semipesados";"Iveco";"Iveco";"jan_20";90;"jan";2020
"2366";"Caminhões Semipesados";"Iveco";"Iveco";"fev_20";104;"fev";2020
"2367";"Caminhões Semipesados";"Iveco";"Iveco";"mar_20";92;"mar";2020
"2368";"Caminhões Semipesados";"Iveco";"Iveco";"abr_20";73;"abr";2020
"2369";"Caminhões Semipesados";"Iveco";"Iveco";"mai_20";95;"mai";2020
"2370";"Caminhões Semipesados";"Iveco";"Iveco";"jun_20";188;"jun";2020
"2371";"Caminhões Semipesados";"Iveco";"Iveco";"jul_20";194;"jul";2020
"2372";"Caminhões Semipesados";"Iveco";"Iveco";"ago_20";185;"ago";2020
"2373";"Caminhões Semipesados";"Iveco";"Iveco";"set_20";197;"set";2020
"2374";"Caminhões Semipesados";"Iveco";"Iveco";"out_20";182;"out";2020
"2375";"Caminhões Semipesados";"Iveco";"Iveco";"nov_20";183;"nov";2020
"2376";"Caminhões Semipesados";"Iveco";"Iveco";"dez_20";234;"dez";2020
"2377";"Caminhões Semipesados";"MAN";"MAN";"jan_22";969;"jan";2022
"2378";"Caminhões Semipesados";"MAN";"MAN";"fev_22";995;"fev";2022
"2379";"Caminhões Semipesados";"MAN";"MAN";"mar_22";1384;"mar";2022
"2380";"Caminhões Semipesados";"MAN";"MAN";"abr_22";1140;"abr";2022
"2381";"Caminhões Semipesados";"MAN";"MAN";"mai_22";1367;"mai";2022
"2382";"Caminhões Semipesados";"MAN";"MAN";"jun_22";1180;"jun";2022
"2383";"Caminhões Semipesados";"MAN";"MAN";"jul_22";1362;"jul";2022
"2384";"Caminhões Semipesados";"MAN";"MAN";"ago_22";1534;"ago";2022
"2385";"Caminhões Semipesados";"MAN";"MAN";"set_22";NA;"set";2022
"2386";"Caminhões Semipesados";"MAN";"MAN";"out_22";NA;"out";2022
"2387";"Caminhões Semipesados";"MAN";"MAN";"nov_22";NA;"nov";2022
"2388";"Caminhões Semipesados";"MAN";"MAN";"dez_22";NA;"dez";2022
"2389";"Caminhões Semipesados";"MAN";"MAN";"jan_21";896;"jan";2021
"2390";"Caminhões Semipesados";"MAN";"MAN";"fev_21";1108;"fev";2021
"2391";"Caminhões Semipesados";"MAN";"MAN";"mar_21";1301;"mar";2021
"2392";"Caminhões Semipesados";"MAN";"MAN";"abr_21";1269;"abr";2021
"2393";"Caminhões Semipesados";"MAN";"MAN";"mai_21";1503;"mai";2021
"2394";"Caminhões Semipesados";"MAN";"MAN";"jun_21";1408;"jun";2021
"2395";"Caminhões Semipesados";"MAN";"MAN";"jul_21";1684;"jul";2021
"2396";"Caminhões Semipesados";"MAN";"MAN";"ago_21";1692;"ago";2021
"2397";"Caminhões Semipesados";"MAN";"MAN";"set_21";1578;"set";2021
"2398";"Caminhões Semipesados";"MAN";"MAN";"out_21";1483;"out";2021
"2399";"Caminhões Semipesados";"MAN";"MAN";"nov_21";1344;"nov";2021
"2400";"Caminhões Semipesados";"MAN";"MAN";"dez_21";1475;"dez";2021
"2401";"Caminhões Semipesados";"MAN";"MAN";"jan_20";683;"jan";2020
"2402";"Caminhões Semipesados";"MAN";"MAN";"fev_20";636;"fev";2020
"2403";"Caminhões Semipesados";"MAN";"MAN";"mar_20";829;"mar";2020
"2404";"Caminhões Semipesados";"MAN";"MAN";"abr_20";554;"abr";2020
"2405";"Caminhões Semipesados";"MAN";"MAN";"mai_20";641;"mai";2020
"2406";"Caminhões Semipesados";"MAN";"MAN";"jun_20";1011;"jun";2020
"2407";"Caminhões Semipesados";"MAN";"MAN";"jul_20";1006;"jul";2020
"2408";"Caminhões Semipesados";"MAN";"MAN";"ago_20";1170;"ago";2020
"2409";"Caminhões Semipesados";"MAN";"MAN";"set_20";1052;"set";2020
"2410";"Caminhões Semipesados";"MAN";"MAN";"out_20";1140;"out";2020
"2411";"Caminhões Semipesados";"MAN";"MAN";"nov_20";1264;"nov";2020
"2412";"Caminhões Semipesados";"MAN";"MAN";"dez_20";1323;"dez";2020
"2413";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_22";622;"jan";2022
"2414";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_22";630;"fev";2022
"2415";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_22";694;"mar";2022
"2416";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_22";533;"abr";2022
"2417";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_22";662;"mai";2022
"2418";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_22";583;"jun";2022
"2419";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_22";742;"jul";2022
"2420";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_22";772;"ago";2022
"2421";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_22";NA;"set";2022
"2422";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_22";NA;"out";2022
"2423";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_22";NA;"nov";2022
"2424";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_22";NA;"dez";2022
"2425";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_21";802;"jan";2021
"2426";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_21";696;"fev";2021
"2427";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_21";778;"mar";2021
"2428";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_21";650;"abr";2021
"2429";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_21";632;"mai";2021
"2430";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_21";745;"jun";2021
"2431";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_21";764;"jul";2021
"2432";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_21";735;"ago";2021
"2433";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_21";808;"set";2021
"2434";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_21";729;"out";2021
"2435";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_21";744;"nov";2021
"2436";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_21";739;"dez";2021
"2437";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_20";593;"jan";2020
"2438";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_20";697;"fev";2020
"2439";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_20";517;"mar";2020
"2440";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_20";331;"abr";2020
"2441";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_20";368;"mai";2020
"2442";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_20";665;"jun";2020
"2443";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_20";724;"jul";2020
"2444";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_20";582;"ago";2020
"2445";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_20";603;"set";2020
"2446";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_20";685;"out";2020
"2447";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_20";808;"nov";2020
"2448";"Caminhões Semipesados";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_20";891;"dez";2020
"2449";"Caminhões Semipesados";"Scania";"Scania";"jan_22";0;"jan";2022
"2450";"Caminhões Semipesados";"Scania";"Scania";"fev_22";1;"fev";2022
"2451";"Caminhões Semipesados";"Scania";"Scania";"mar_22";0;"mar";2022
"2452";"Caminhões Semipesados";"Scania";"Scania";"abr_22";0;"abr";2022
"2453";"Caminhões Semipesados";"Scania";"Scania";"mai_22";0;"mai";2022
"2454";"Caminhões Semipesados";"Scania";"Scania";"jun_22";0;"jun";2022
"2455";"Caminhões Semipesados";"Scania";"Scania";"jul_22";1;"jul";2022
"2456";"Caminhões Semipesados";"Scania";"Scania";"ago_22";15;"ago";2022
"2457";"Caminhões Semipesados";"Scania";"Scania";"set_22";NA;"set";2022
"2458";"Caminhões Semipesados";"Scania";"Scania";"out_22";NA;"out";2022
"2459";"Caminhões Semipesados";"Scania";"Scania";"nov_22";NA;"nov";2022
"2460";"Caminhões Semipesados";"Scania";"Scania";"dez_22";NA;"dez";2022
"2461";"Caminhões Semipesados";"Scania";"Scania";"jan_21";0;"jan";2021
"2462";"Caminhões Semipesados";"Scania";"Scania";"fev_21";0;"fev";2021
"2463";"Caminhões Semipesados";"Scania";"Scania";"mar_21";1;"mar";2021
"2464";"Caminhões Semipesados";"Scania";"Scania";"abr_21";0;"abr";2021
"2465";"Caminhões Semipesados";"Scania";"Scania";"mai_21";0;"mai";2021
"2466";"Caminhões Semipesados";"Scania";"Scania";"jun_21";0;"jun";2021
"2467";"Caminhões Semipesados";"Scania";"Scania";"jul_21";0;"jul";2021
"2468";"Caminhões Semipesados";"Scania";"Scania";"ago_21";0;"ago";2021
"2469";"Caminhões Semipesados";"Scania";"Scania";"set_21";0;"set";2021
"2470";"Caminhões Semipesados";"Scania";"Scania";"out_21";0;"out";2021
"2471";"Caminhões Semipesados";"Scania";"Scania";"nov_21";0;"nov";2021
"2472";"Caminhões Semipesados";"Scania";"Scania";"dez_21";0;"dez";2021
"2473";"Caminhões Semipesados";"Scania";"Scania";"jan_20";0;"jan";2020
"2474";"Caminhões Semipesados";"Scania";"Scania";"fev_20";8;"fev";2020
"2475";"Caminhões Semipesados";"Scania";"Scania";"mar_20";1;"mar";2020
"2476";"Caminhões Semipesados";"Scania";"Scania";"abr_20";2;"abr";2020
"2477";"Caminhões Semipesados";"Scania";"Scania";"mai_20";1;"mai";2020
"2478";"Caminhões Semipesados";"Scania";"Scania";"jun_20";0;"jun";2020
"2479";"Caminhões Semipesados";"Scania";"Scania";"jul_20";3;"jul";2020
"2480";"Caminhões Semipesados";"Scania";"Scania";"ago_20";3;"ago";2020
"2481";"Caminhões Semipesados";"Scania";"Scania";"set_20";0;"set";2020
"2482";"Caminhões Semipesados";"Scania";"Scania";"out_20";0;"out";2020
"2483";"Caminhões Semipesados";"Scania";"Scania";"nov_20";2;"nov";2020
"2484";"Caminhões Semipesados";"Scania";"Scania";"dez_20";2;"dez";2020
"2485";"Caminhões Semipesados";"Volvo";"Volvo";"jan_22";337;"jan";2022
"2486";"Caminhões Semipesados";"Volvo";"Volvo";"fev_22";309;"fev";2022
"2487";"Caminhões Semipesados";"Volvo";"Volvo";"mar_22";464;"mar";2022
"2488";"Caminhões Semipesados";"Volvo";"Volvo";"abr_22";401;"abr";2022
"2489";"Caminhões Semipesados";"Volvo";"Volvo";"mai_22";431;"mai";2022
"2490";"Caminhões Semipesados";"Volvo";"Volvo";"jun_22";488;"jun";2022
"2491";"Caminhões Semipesados";"Volvo";"Volvo";"jul_22";479;"jul";2022
"2492";"Caminhões Semipesados";"Volvo";"Volvo";"ago_22";491;"ago";2022
"2493";"Caminhões Semipesados";"Volvo";"Volvo";"set_22";NA;"set";2022
"2494";"Caminhões Semipesados";"Volvo";"Volvo";"out_22";NA;"out";2022
"2495";"Caminhões Semipesados";"Volvo";"Volvo";"nov_22";NA;"nov";2022
"2496";"Caminhões Semipesados";"Volvo";"Volvo";"dez_22";NA;"dez";2022
"2497";"Caminhões Semipesados";"Volvo";"Volvo";"jan_21";151;"jan";2021
"2498";"Caminhões Semipesados";"Volvo";"Volvo";"fev_21";147;"fev";2021
"2499";"Caminhões Semipesados";"Volvo";"Volvo";"mar_21";210;"mar";2021
"2500";"Caminhões Semipesados";"Volvo";"Volvo";"abr_21";275;"abr";2021
"2501";"Caminhões Semipesados";"Volvo";"Volvo";"mai_21";338;"mai";2021
"2502";"Caminhões Semipesados";"Volvo";"Volvo";"jun_21";372;"jun";2021
"2503";"Caminhões Semipesados";"Volvo";"Volvo";"jul_21";301;"jul";2021
"2504";"Caminhões Semipesados";"Volvo";"Volvo";"ago_21";394;"ago";2021
"2505";"Caminhões Semipesados";"Volvo";"Volvo";"set_21";389;"set";2021
"2506";"Caminhões Semipesados";"Volvo";"Volvo";"out_21";398;"out";2021
"2507";"Caminhões Semipesados";"Volvo";"Volvo";"nov_21";399;"nov";2021
"2508";"Caminhões Semipesados";"Volvo";"Volvo";"dez_21";469;"dez";2021
"2509";"Caminhões Semipesados";"Volvo";"Volvo";"jan_20";215;"jan";2020
"2510";"Caminhões Semipesados";"Volvo";"Volvo";"fev_20";142;"fev";2020
"2511";"Caminhões Semipesados";"Volvo";"Volvo";"mar_20";158;"mar";2020
"2512";"Caminhões Semipesados";"Volvo";"Volvo";"abr_20";108;"abr";2020
"2513";"Caminhões Semipesados";"Volvo";"Volvo";"mai_20";168;"mai";2020
"2514";"Caminhões Semipesados";"Volvo";"Volvo";"jun_20";207;"jun";2020
"2515";"Caminhões Semipesados";"Volvo";"Volvo";"jul_20";230;"jul";2020
"2516";"Caminhões Semipesados";"Volvo";"Volvo";"ago_20";198;"ago";2020
"2517";"Caminhões Semipesados";"Volvo";"Volvo";"set_20";192;"set";2020
"2518";"Caminhões Semipesados";"Volvo";"Volvo";"out_20";179;"out";2020
"2519";"Caminhões Semipesados";"Volvo";"Volvo";"nov_20";194;"nov";2020
"2520";"Caminhões Semipesados";"Volvo";"Volvo";"dez_20";230;"dez";2020
"2521";"Caminhões Pesados";"DAF";"DAF";"jan_22";527;"jan";2022
"2522";"Caminhões Pesados";"DAF";"DAF";"fev_22";334;"fev";2022
"2523";"Caminhões Pesados";"DAF";"DAF";"mar_22";463;"mar";2022
"2524";"Caminhões Pesados";"DAF";"DAF";"abr_22";543;"abr";2022
"2525";"Caminhões Pesados";"DAF";"DAF";"mai_22";543;"mai";2022
"2526";"Caminhões Pesados";"DAF";"DAF";"jun_22";547;"jun";2022
"2527";"Caminhões Pesados";"DAF";"DAF";"jul_22";604;"jul";2022
"2528";"Caminhões Pesados";"DAF";"DAF";"ago_22";616;"ago";2022
"2529";"Caminhões Pesados";"DAF";"DAF";"set_22";NA;"set";2022
"2530";"Caminhões Pesados";"DAF";"DAF";"out_22";NA;"out";2022
"2531";"Caminhões Pesados";"DAF";"DAF";"nov_22";NA;"nov";2022
"2532";"Caminhões Pesados";"DAF";"DAF";"dez_22";NA;"dez";2022
"2533";"Caminhões Pesados";"DAF";"DAF";"jan_21";311;"jan";2021
"2534";"Caminhões Pesados";"DAF";"DAF";"fev_21";329;"fev";2021
"2535";"Caminhões Pesados";"DAF";"DAF";"mar_21";481;"mar";2021
"2536";"Caminhões Pesados";"DAF";"DAF";"abr_21";511;"abr";2021
"2537";"Caminhões Pesados";"DAF";"DAF";"mai_21";567;"mai";2021
"2538";"Caminhões Pesados";"DAF";"DAF";"jun_21";382;"jun";2021
"2539";"Caminhões Pesados";"DAF";"DAF";"jul_21";449;"jul";2021
"2540";"Caminhões Pesados";"DAF";"DAF";"ago_21";560;"ago";2021
"2541";"Caminhões Pesados";"DAF";"DAF";"set_21";447;"set";2021
"2542";"Caminhões Pesados";"DAF";"DAF";"out_21";494;"out";2021
"2543";"Caminhões Pesados";"DAF";"DAF";"nov_21";501;"nov";2021
"2544";"Caminhões Pesados";"DAF";"DAF";"dez_21";552;"dez";2021
"2545";"Caminhões Pesados";"DAF";"DAF";"jan_20";359;"jan";2020
"2546";"Caminhões Pesados";"DAF";"DAF";"fev_20";289;"fev";2020
"2547";"Caminhões Pesados";"DAF";"DAF";"mar_20";237;"mar";2020
"2548";"Caminhões Pesados";"DAF";"DAF";"abr_20";175;"abr";2020
"2549";"Caminhões Pesados";"DAF";"DAF";"mai_20";205;"mai";2020
"2550";"Caminhões Pesados";"DAF";"DAF";"jun_20";465;"jun";2020
"2551";"Caminhões Pesados";"DAF";"DAF";"jul_20";465;"jul";2020
"2552";"Caminhões Pesados";"DAF";"DAF";"ago_20";380;"ago";2020
"2553";"Caminhões Pesados";"DAF";"DAF";"set_20";357;"set";2020
"2554";"Caminhões Pesados";"DAF";"DAF";"out_20";262;"out";2020
"2555";"Caminhões Pesados";"DAF";"DAF";"nov_20";351;"nov";2020
"2556";"Caminhões Pesados";"DAF";"DAF";"dez_20";286;"dez";2020
"2557";"Caminhões Pesados";"Ford";"Ford";"jan_22";1;"jan";2022
"2558";"Caminhões Pesados";"Ford";"Ford";"fev_22";0;"fev";2022
"2559";"Caminhões Pesados";"Ford";"Ford";"mar_22";0;"mar";2022
"2560";"Caminhões Pesados";"Ford";"Ford";"abr_22";0;"abr";2022
"2561";"Caminhões Pesados";"Ford";"Ford";"mai_22";0;"mai";2022
"2562";"Caminhões Pesados";"Ford";"Ford";"jun_22";1;"jun";2022
"2563";"Caminhões Pesados";"Ford";"Ford";"jul_22";0;"jul";2022
"2564";"Caminhões Pesados";"Ford";"Ford";"ago_22";0;"ago";2022
"2565";"Caminhões Pesados";"Ford";"Ford";"set_22";NA;"set";2022
"2566";"Caminhões Pesados";"Ford";"Ford";"out_22";NA;"out";2022
"2567";"Caminhões Pesados";"Ford";"Ford";"nov_22";NA;"nov";2022
"2568";"Caminhões Pesados";"Ford";"Ford";"dez_22";NA;"dez";2022
"2569";"Caminhões Pesados";"Ford";"Ford";"jan_21";0;"jan";2021
"2570";"Caminhões Pesados";"Ford";"Ford";"fev_21";0;"fev";2021
"2571";"Caminhões Pesados";"Ford";"Ford";"mar_21";0;"mar";2021
"2572";"Caminhões Pesados";"Ford";"Ford";"abr_21";1;"abr";2021
"2573";"Caminhões Pesados";"Ford";"Ford";"mai_21";1;"mai";2021
"2574";"Caminhões Pesados";"Ford";"Ford";"jun_21";3;"jun";2021
"2575";"Caminhões Pesados";"Ford";"Ford";"jul_21";0;"jul";2021
"2576";"Caminhões Pesados";"Ford";"Ford";"ago_21";1;"ago";2021
"2577";"Caminhões Pesados";"Ford";"Ford";"set_21";0;"set";2021
"2578";"Caminhões Pesados";"Ford";"Ford";"out_21";0;"out";2021
"2579";"Caminhões Pesados";"Ford";"Ford";"nov_21";0;"nov";2021
"2580";"Caminhões Pesados";"Ford";"Ford";"dez_21";0;"dez";2021
"2581";"Caminhões Pesados";"Ford";"Ford";"jan_20";2;"jan";2020
"2582";"Caminhões Pesados";"Ford";"Ford";"fev_20";3;"fev";2020
"2583";"Caminhões Pesados";"Ford";"Ford";"mar_20";2;"mar";2020
"2584";"Caminhões Pesados";"Ford";"Ford";"abr_20";2;"abr";2020
"2585";"Caminhões Pesados";"Ford";"Ford";"mai_20";0;"mai";2020
"2586";"Caminhões Pesados";"Ford";"Ford";"jun_20";2;"jun";2020
"2587";"Caminhões Pesados";"Ford";"Ford";"jul_20";11;"jul";2020
"2588";"Caminhões Pesados";"Ford";"Ford";"ago_20";5;"ago";2020
"2589";"Caminhões Pesados";"Ford";"Ford";"set_20";4;"set";2020
"2590";"Caminhões Pesados";"Ford";"Ford";"out_20";2;"out";2020
"2591";"Caminhões Pesados";"Ford";"Ford";"nov_20";1;"nov";2020
"2592";"Caminhões Pesados";"Ford";"Ford";"dez_20";0;"dez";2020
